MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Electrical,Lighting,Light Bulbs,,801274,"801274 10w LED 6"" Retro 50k",-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,801274,,Electrical>Lamps & Light Bulbs>Light Bulbs,"Phillips Lighting Philips, Lamp, 801274, 10 W Equivalent, 50 K Color Temperature",LAMP 10W 50K,"Philips 801274 Lamp, 10 W Equivalent, 50 K Color Temperature","Philips Lamp, LED, 10 W Equivalent, 50 K Color Temperature","Lamp, 10 W Equivalent, 50 K Color Temperature",,,,,,,,,,,,,,,,,,,,,,,,,,,Lamp,Lamp Type,LED,,Wattage Equivalent,10,W,Bulb Shape,,,Base Type,,,Color Temperature,50,K,Quantity per Package,,,Dimmable,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,S11860,"S11860 6"" Downlight White 5 CCT",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,S11860,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, S11860, Recessed Downlight, White",FIXTURE DOWNLIGHT WH 6IN,"Satco S11860 Light Fixture, Recessed Downlight, White","Satco Light Fixture, Recessed Downlight, 6 in, White","Light Fixture, Recessed Downlight, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,6,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,S11562,"S11562 Starfish 6"" D/W Downlight",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,S11562,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, S11562, Recessed Downlight",FIXTURE DOWNLIGHT 6IN,"Satco S11562 Light Fixture, Recessed Downlight","Satco Light Fixture, Recessed Downlight, 6 in","Light Fixture, Recessed Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,6,in,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,S11646,"S11646 6"" Downlight Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,S11646,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, S11646, Recessed Downlight, White",FIXTURE DOWNLIGHT WH 6IN,"Satco S11646 Light Fixture, Recessed Downlight, White","Satco Light Fixture, Recessed Downlight, 6 in, White","Light Fixture, Recessed Downlight, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,6,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,S11801R1,"S11801R1 6"" Led Downlight Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,S11801R1,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, S11801R1, Recessed Downlight, White",FIXTURE DOWNLIGHT WH 6IN,"Satco S11801R1 Light Fixture, Recessed Downlight, White","Satco Light Fixture, Recessed Downlight, 6 in, White","Light Fixture, Recessed Downlight, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,6,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,S11848,"S11848 10"" Down Light Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,S11848,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, S11848, Recessed Downlight, White",FIXTURE DOWNLIGHT WH 10IN,"Satco S11848 Light Fixture, Recessed Downlight, White","Satco Light Fixture, Recessed Downlight, 10 in, White","Light Fixture, Recessed Downlight, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,10,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,S11849,"S11849 12"" Down Light Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,S11849,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, S11849, Recessed Downlight, White",FIXTURE DOWNLIGHT WH 12IN,"Satco S11849 Light Fixture, Recessed Downlight, White","Satco Light Fixture, Recessed Downlight, 12 in, White","Light Fixture, Recessed Downlight, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,12,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,HLBSL609FS5,"HLBSL609FS5 6"" Down Light",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Cooper Lighting (7638),Cooper Lighting,,,HLBSL609FS5,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Cooper Lighting, Light Fixture, HLBSL609FS5, Recessed Downlight",FIXTURE DOWNLIGHT 6IN,"HLBSL609FS5 Light Fixture, Recessed Downlight","Light Fixture, Recessed Downlight, 6 in","Light Fixture, Recessed Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,6,in,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,WF4REGSWW590CRIMW,"WF4REGSWW590CRIMW 4"" Down Light",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Lithonia Lighting (2776),Lithonia Lighting,,,WF4REGSWW590CRIMW,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Lithonia Lighting, Light Fixture, WF4REGSWW590CRIMW, Recessed Downlight",FIXTURE DOWNLIGHT 4IN,"WF4REGSWW590CRIMW Light Fixture, Recessed Downlight","Light Fixture, Recessed Downlight, 4 in","Light Fixture, Recessed Downlight",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Recessed Downlight,,Mounting Type,,,Size,4,in,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,43849WH5CCT,43849WH5CCT Kichler Ceiling Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting,Kichler,,43849WH5CCT,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Kichler, Light Fixture, 43849WH5CCT, Ceiling Mount",FIXTURE CLG MT,"Kichler 43849WH5CCT Light Fixture, Ceiling Mount","Kichler Light Fixture, Ceiling Mount","Light Fixture, Ceiling Mount",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Ceiling Mount,,Mounting Type,,,Size,,,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,62-1777,"62-1777 15"" Ceiling Lt Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,62-1777,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, 62-1777, Ceiling Mount, White",FIXTURE CLG MT WH 15IN,"Satco 62-1777 Light Fixture, Ceiling Mount, White","Satco Light Fixture, Ceiling Mount, 15 in, White","Light Fixture, Ceiling Mount, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Ceiling Mount,,Mounting Type,,,Size,15,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,62-1778,"62-1778 19"" Ceiling Lt Wh",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,62-1778,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, 62-1778, Ceiling Mount, White",FIXTURE CLG MT WH 19IN,"Satco 62-1778 Light Fixture, Ceiling Mount, White","Satco Light Fixture, Ceiling Mount, 19 in, White","Light Fixture, Ceiling Mount, White",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Ceiling Mount,,Mounting Type,,,Size,19,in,Finish,White,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,62-1784,62-1784 24x24 Led Ceiling Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,62-1784,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, 62-1784, Ceiling Mount",FIXTURE CLG MT,"Satco 62-1784 Light Fixture, Ceiling Mount","Satco Light Fixture, Ceiling Mount","Light Fixture, Ceiling Mount",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Ceiling Mount,,Mounting Type,,,Size,,,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,62-1787,"62-1787 15"" Ceiling Lt Bk",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,62-1787,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, 62-1787, Ceiling Mount, Black",FIXTURE CLG MT BK 15IN,"Satco 62-1787 Light Fixture, Ceiling Mount, Black","Satco Light Fixture, Ceiling Mount, 15 in, Black","Light Fixture, Ceiling Mount, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Ceiling Mount,,Mounting Type,,,Size,15,in,Finish,Black,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,62-1788,"62-1788 19"" Ceiling Lt Bk",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,62-1788,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, 62-1788, Ceiling Mount, Black",FIXTURE CLG MT BK 19IN,"Satco 62-1788 Light Fixture, Ceiling Mount, Black","Satco Light Fixture, Ceiling Mount, 19 in, Black","Light Fixture, Ceiling Mount, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Ceiling Mount,,Mounting Type,,,Size,19,in,Finish,Black,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,SHOP/4X2/840/V1,4' Feit Shop Light 4500L 40k,-- Unbranded --,-- No Unilog Brand --,Feit Electric,Feit Electric (3468),Feit Electric,Feit Electric,,SHOP/4X2/840/V1,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Feit Electric, Light Fixture, SHOP/4X2/840/V1, Shop Light",FIXTURE SHOP LIGHT,"Feit Electric SHOP/4X2/840/V1 Light Fixture, Shop Light","Feit Electric Light Fixture, Shop Light, 40 K Color Temperature","Light Fixture, Shop Light",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Shop Light,,Mounting Type,,,Size,,,Finish,,,Color Temperature,40,K,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,45495BKCLR,45495BKCLR Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting,Kichler,,45495BKCLR,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Kichler, Light Fixture, 45495BKCLR, Wall Sconce",FIXTURE SCONCE,"Kichler 45495BKCLR Light Fixture, Wall Sconce","Kichler Light Fixture, Wall Sconce","Light Fixture, Wall Sconce",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Wall Sconce,,Mounting Type,,,Size,,,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,55209NI,55209NI Kichler Wall Sconce,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting,Kichler,,55209NI,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Kichler, Light Fixture, 55209NI, Wall Sconce",FIXTURE SCONCE,"Kichler 55209NI Light Fixture, Wall Sconce","Kichler Light Fixture, Wall Sconce","Light Fixture, Wall Sconce",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Wall Sconce,,Mounting Type,,,Size,,,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Light Fixtures,,65-1210,65-1210 2' LED Wrap Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Prod Inc,Satco,,65-1210,,Electrical>Lighting Fixtures>Interior Lighting Fixtures,"Satco, Light Fixture, 65-1210, Wrap",FIXTURE WRAP,"Satco 65-1210 Light Fixture, Wrap","Satco Light Fixture, Wrap","Light Fixture, Wrap",,,,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,Fixture Type,Wrap,,Mounting Type,,,Size,,,Finish,,,Color Temperature,,,Voltage Rating,,,Number of Lights,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
