Row,Part Number,Description,Status,Confidence,Issue,Field,Detail,Suggested Value
720,MWUG42010124,UTW Pro Heated Glove Blk XS,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
721,MWUG42010224,UTW Pro Heated Glove Blk SM,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
722,MWUG42010324,UTW Pro Heated Glove Blk MD,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
723,MWUG42010424,UTW Pro Heated Glove Blk LG,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
724,MWUG42010524,UTW Pro Heated Glove Blk XL,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
725,MWUG42010624,UTW Pro Heated Glove Blk 2X,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
726,MWUG36010225,MWUG36010225 BLK SM Aerial Snow Heated Glove,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
727,MWUG36010325,MWUG36010325 BLK MD Aerial Snow Heated Glove,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
728,MWUG36010425,MWUG36010425 BLK LG Aerial Snow Heated Glove,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
729,MWUG36010525,MWUG36010525 BLK XL Aerial Snow Heated Glove,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
730,MWUG36010625,MWUG36010625 BLK 2X Aerial Snow Heated Glove,NEEDS_REVIEW,0.69,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
731,DPG15,DPG15 Dewalt AM/FM Hearing Protector,NEEDS_REVIEW,0.76,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
740,48-11-2330,48-11-2330 Milw Heated Gear Power Source,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
740,48-11-2330,48-11-2330 Milw Heated Gear Power Source,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
740,48-11-2330,48-11-2330 Milw Heated Gear Power Source,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
740,48-11-2330,48-11-2330 Milw Heated Gear Power Source,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
740,48-11-2330,48-11-2330 Milw Heated Gear Power Source,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
741,DCBP250C,DCBP520C Dewalt Starter Kit,NEEDS_REVIEW,0.80,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
742,5328,5328 Lg. Leather Phone Holster - Clip-on,NEEDS_REVIEW,0.24,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
742,5328,5328 Lg. Leather Phone Holster - Clip-on,NEEDS_REVIEW,0.24,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
742,5328,5328 Lg. Leather Phone Holster - Clip-on,NEEDS_REVIEW,0.24,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
742,5328,5328 Lg. Leather Phone Holster - Clip-on,NEEDS_REVIEW,0.24,Product confidence below publication threshold,,0.24 < 0.62,
743,3200-20,3200-20 Milw Voltage Detector,NEEDS_REVIEW,0.57,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
743,3200-20,3200-20 Milw Voltage Detector,NEEDS_REVIEW,0.57,Product confidence below publication threshold,,0.57 < 0.62,
744,3202-20,3202-20 Milw Voltage Detector w/ LED,NEEDS_REVIEW,0.55,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
744,3202-20,3202-20 Milw Voltage Detector w/ LED,NEEDS_REVIEW,0.55,Product confidence below publication threshold,,0.55 < 0.62,
745,3203-20,3203-20 Milw Dual Range Voltage Detector w/ LED,NEEDS_REVIEW,0.55,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
745,3203-20,3203-20 Milw Dual Range Voltage Detector w/ LED,NEEDS_REVIEW,0.55,Product confidence below publication threshold,,0.55 < 0.62,
746,BC-12300,"BC-12300 BigCal 12""/300mm",NEEDS_REVIEW,0.70,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
747,BC-24600,"BC-24600 BigCal 24""/600mm",NEEDS_REVIEW,0.70,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
748,DW08302CG,DW08302CG Dewalt Laser - Green 3 Spot,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
748,DW08302CG,DW08302CG Dewalt Laser - Green 3 Spot,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
749,GCL165-42GL,GCL165--42GL Cross Line Laser,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
749,GCL165-42GL,GCL165--42GL Cross Line Laser,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
749,GCL165-42GL,GCL165--42GL Cross Line Laser,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
750,DW08802CG,DW08802CG Dewalt Laser Green - Self-Level Cross Line,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
750,DW08802CG,DW08802CG Dewalt Laser Green - Self-Level Cross Line,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
751,DW088CG,DW088CG Dewalt Laser - Green Cross Line,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
751,DW088CG,DW088CG Dewalt Laser - Green Cross Line,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
752,DW089CG,DW089CG Dewalt Laser Level - 3 Line 30ft Range,NEEDS_REVIEW,0.60,Attribute coverage below threshold,__attributes__,0% of the 7 template slots populated,
752,DW089CG,DW089CG Dewalt Laser Level - 3 Line 30ft Range,NEEDS_REVIEW,0.60,Product confidence below publication threshold,,0.60 < 0.62,
753,DCLE34520GB,DCLE34520GB Dewalt Laser 20V - Cross Line 5 Spot (Bare),NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
753,DCLE34520GB,DCLE34520GB Dewalt Laser 20V - Cross Line 5 Spot (Bare),NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
754,DCLE34031B,DCLE34031B Dewalt Line Laser - 20V Self-Leveling (Bare),NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
754,DCLE34031B,DCLE34031B Dewalt Line Laser - 20V Self-Leveling (Bare),NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
755,DW0822CG,DW0822CG Dewalt Cross Line - Plumb Spots Laser-Green,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
755,DW0822CG,DW0822CG Dewalt Cross Line - Plumb Spots Laser-Green,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
756,25459,25459 Mason Line Brd Orange - 500',NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
756,25459,25459 Mason Line Brd Orange - 500',NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
756,25459,25459 Mason Line Brd Orange - 500',NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
757,35459,35459 Mason Line Brd Orange - 500' Replacement,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
757,35459,35459 Mason Line Brd Orange - 500' Replacement,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
757,35459,35459 Mason Line Brd Orange - 500' Replacement,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
758,25759,25759 Mason Line Brd Orange - 1000',NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
758,25759,25759 Mason Line Brd Orange - 1000',NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
758,25759,25759 Mason Line Brd Orange - 1000',NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
759,35112,35112 Mason Line Twist Yellow - 270',NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
759,35112,35112 Mason Line Twist Yellow - 270',NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
759,35112,35112 Mason Line Twist Yellow - 270',NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
760,35115,35115 Mason Line Twist Green - 270',NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
760,35115,35115 Mason Line Twist Green - 270',NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
760,35115,35115 Mason Line Twist Green - 270',NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
761,25168,25168 Mason Line Brd Green - 250',NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
761,25168,25168 Mason Line Brd Green - 250',NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
762,35468,35468 Mason Line Brd Green - 500' Replacement,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
762,35468,35468 Mason Line Brd Green - 500' Replacement,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
762,35468,35468 Mason Line Brd Green - 500' Replacement,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
763,35494,35494 Mason Line Brd Blk/Yellw - 500' Replacement,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
763,35494,35494 Mason Line Brd Blk/Yellw - 500' Replacement,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
763,35494,35494 Mason Line Brd Blk/Yellw - 500' Replacement,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
764,MLSQ0120,"MLSQ0120 Milw 12"" RafterSquare",NEEDS_REVIEW,0.71,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
765,MLSQ1120,MLSQ1120 Milw 300mm Rafter - Square (Metric),NEEDS_REVIEW,0.57,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
765,MLSQ1120,MLSQ1120 Milw 300mm Rafter - Square (Metric),NEEDS_REVIEW,0.57,Product confidence below publication threshold,,0.57 < 0.62,
767,37300952,"095842 Fisch Plug Cutter 3/8""",NEEDS_REVIEW,0.43,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
767,37300952,"095842 Fisch Plug Cutter 3/8""",NEEDS_REVIEW,0.43,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
767,37300952,"095842 Fisch Plug Cutter 3/8""",NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
768,6008,6008 Whiteside Router Bit,NEEDS_REVIEW,0.78,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
769,6009,6009 Whiteside Router Bit,NEEDS_REVIEW,0.78,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
770,3000A,3000A Whiteside Router Bit,NEEDS_REVIEW,0.78,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
771,MID6630201US,MID6630201US Deos663XCV Sander,NEEDS_REVIEW,0.26,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
771,MID6630201US,MID6630201US Deos663XCV Sander,NEEDS_REVIEW,0.26,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
771,MID6630201US,MID6630201US Deos663XCV Sander,NEEDS_REVIEW,0.26,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
771,MID6630201US,MID6630201US Deos663XCV Sander,NEEDS_REVIEW,0.26,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
771,MID6630201US,MID6630201US Deos663XCV Sander,NEEDS_REVIEW,0.26,Validation error,Classpath,'Classpath' is required for a publishable record,
771,MID6630201US,MID6630201US Deos663XCV Sander,NEEDS_REVIEW,0.26,Product confidence below publication threshold,,0.26 < 0.62,
772,DCF6202,DCF6202 Dewalt Collated Attach,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
772,DCF6202,DCF6202 Dewalt Collated Attach,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
773,25468,25468 Mason Line Brd Green - 500',NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
773,25468,25468 Mason Line Brd Green - 500',NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
773,25468,25468 Mason Line Brd Green - 500',NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
774,25762,25762 Mason Line Brd Pink - 1000',NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
774,25762,25762 Mason Line Brd Pink - 1000',NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
774,25762,25762 Mason Line Brd Pink - 1000',NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
775,21839NN,"21839NN File Bstd Mill 10""",NEEDS_REVIEW,0.54,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
775,21839NN,"21839NN File Bstd Mill 10""",NEEDS_REVIEW,0.54,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
775,21839NN,"21839NN File Bstd Mill 10""",NEEDS_REVIEW,0.54,Product confidence below publication threshold,,0.54 < 0.62,
776,VN56920,"VN56920 10 1/2"" Saw Blade",NEEDS_REVIEW,0.67,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
777,133164,133164 950/9 Hex Plus Spks - Multicolor,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
777,133164,133164 950/9 Hex Plus Spks - Multicolor,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
777,133164,133164 950/9 Hex Plus Spks - Multicolor,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
778,DWHT10993,DWHT10993 Folding Knife,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
778,DWHT10993,DWHT10993 Folding Knife,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
779,DWHT10994,DWHT10994 Folding Knife,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
779,DWHT10994,DWHT10994 Folding Knife,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
780,QB22RU,QB22RU Vessel Carrying Bit Holder (Red),NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
781,QB22KU,QB22KU Vessel Carrying Bit Holder (Black),NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
782,AVM6EV,AVM6 EV Mini Snip Red,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
782,AVM6EV,AVM6 EV Mini Snip Red,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
782,AVM6EV,AVM6 EV Mini Snip Red,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
783,AVM6EV,AVM7 EV Mini Snip Green,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
783,AVM6EV,AVM7 EV Mini Snip Green,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
783,AVM6EV,AVM7 EV Mini Snip Green,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
787,42-04-9107,"42-04-9107 Milw 3/8"" Drive Universal Joint",NEEDS_REVIEW,0.71,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
788,48-22-9491,48-22-9491 Milw 242pc Ratchet & Socket Set 4-Drawer Tool Box,NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
791,48-22-9483,48-22-9483 Milw Packout 15pc - Metric Wrench Set,NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
792,48-22-9484,48-22-9484 Milw Packout 15pc - SAE Wrench Set,NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
793,48-22-9485,48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set,NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
794,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
794,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
794,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
794,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
794,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
795,IWHT48441RC,IWHT48441RC Irwin 100ft - Red Chalk & Reel Set,NEEDS_REVIEW,0.61,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
795,IWHT48441RC,IWHT48441RC Irwin 100ft - Red Chalk & Reel Set,NEEDS_REVIEW,0.61,Product confidence below publication threshold,,0.61 < 0.62,
797,XRU15PT1,XRU15PT1 Makita String Trimmer,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
798,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
798,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
798,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
798,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
798,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
803,9A-219-180,9A-219-180 Abranet 4x6x6,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
804,9A-219-120RP,9A-219-120RP Abranet 4x6x6,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
808,D25333K,D25333K Dewalt Hammer Drill,NEEDS_REVIEW,0.80,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
809,DCD803B,DCD803B Dewalt Multi-Head Drill Driver,NEEDS_REVIEW,0.79,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
814,DCD799B,DCD799B Dewalt Drill,NEEDS_REVIEW,0.76,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
815,58006,58006 Voyager Drill Press,NEEDS_REVIEW,0.64,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
815,58006,58006 Voyager Drill Press,NEEDS_REVIEW,0.64,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
818,918200,918200 Paslode CT200S24 18Ga ST Brad Nailer,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
825,XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
825,XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
825,XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
825,XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
825,XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
826,DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
826,DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
826,DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
826,DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
826,DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
827,220USB25U,220USB25U Vessel Screwdriver w/25pc Bit Set,NEEDS_REVIEW,0.70,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
828,XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
828,XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
828,XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
828,XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
828,XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
829,220USBP5U,220USBP5U Vessel Screwdriver Plus w/5pc Bit Set,NEEDS_REVIEW,0.70,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
862,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
862,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
862,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
862,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
862,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
863,2761-22,2761-22 Milw M18 Surge Kit,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
863,2761-22,2761-22 Milw M18 Surge Kit,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
863,2761-22,2761-22 Milw M18 Surge Kit,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
863,2761-22,2761-22 Milw M18 Surge Kit,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
863,2761-22,2761-22 Milw M18 Surge Kit,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
869,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",NEEDS_REVIEW,0.43,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
869,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",NEEDS_REVIEW,0.43,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
869,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
869,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",NEEDS_REVIEW,0.43,Validation error,Classpath,'Classpath' is required for a publishable record,
869,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
872,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
872,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
872,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
872,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
872,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
873,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
873,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
873,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
